parking_Occupied,parking_latitude,parking_longitude,parking_time,traffic_AmpelHardenbergstrvon-BHN2-Outbound_overall_Count,traffic_AmpelHardenbergstrvon-BHN2-Outbound_overall_Speed,traffic_AmpelHardenbergstrvon-BHN2-Outbound_car_Count,traffic_AmpelHardenbergstrvon-BHN2-Outbound_car_Speed,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_overall_Count,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_overall_Speed,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_car_Count,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_car_Speed,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_truck_Count,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_truck_Speed,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_motorcycle_Count,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_motorcycle_Speed,traffic_Otto-Suhr-Allee-TEL1-Inbound_overall_Count,traffic_Otto-Suhr-Allee-TEL1-Inbound_overall_Speed,traffic_Otto-Suhr-Allee-TEL1-Inbound_car_Count,traffic_Otto-Suhr-Allee-TEL1-Inbound_car_Speed,traffic_Otto-Suhr-Allee-TEL1-Inbound_truck_Count,traffic_Otto-Suhr-Allee-TEL1-Inbound_truck_Speed,traffic_Bismarckstrasse-TEL3-Outbound_overall_Count,traffic_Bismarckstrasse-TEL3-Outbound_overall_Speed,traffic_Bismarckstrasse-TEL3-Outbound_car_Count,traffic_Bismarckstrasse-TEL3-Outbound_car_Speed,traffic_Bismarckstrasse-TEL3-Outbound_truck_Count,traffic_Bismarckstrasse-TEL3-Outbound_truck_Speed,traffic_Bismarckstrasse-TEL3-Outbound_motorcycle_Count,traffic_Bismarckstrasse-TEL3-Outbound_motorcycle_Speed,traffic_Ernst-Reuter-PlatzGeb-A1-Outbound_overall_Count,traffic_Ernst-Reuter-PlatzGeb-A1-Outbound_overall_Speed,traffic_Ernst-Reuter-PlatzGeb-A1-Outbound_car_Count,traffic_Ernst-Reuter-PlatzGeb-A1-Outbound_car_Speed,traffic_Ernst-Reuter-PlatzGeb-A1-Outbound_truck_Count,traffic_Ernst-Reuter-PlatzGeb-A1-Outbound_truck_Speed,traffic_Bismarckstrasse-TEL3-Inbound_overall_Count,traffic_Bismarckstrasse-TEL3-Inbound_overall_Speed,traffic_Bismarckstrasse-TEL3-Inbound_car_Count,traffic_Bismarckstrasse-TEL3-Inbound_car_Speed,traffic_Bismarckstrasse-TEL3-Inbound_truck_Count,traffic_Bismarckstrasse-TEL3-Inbound_truck_Speed,traffic_Bismarckstrasse-TEL3-Inbound_motorcycle_Count,traffic_Bismarckstrasse-TEL3-Inbound_motorcycle_Speed,traffic_VorplatzGeb-AF1-Rotary_overall_Count,traffic_VorplatzGeb-AF1-Rotary_overall_Speed,traffic_VorplatzGeb-AF1-Rotary_car_Count,traffic_VorplatzGeb-AF1-Rotary_car_Speed,traffic_VorplatzGeb-AF1-Rotary_truck_Count,traffic_VorplatzGeb-AF1-Rotary_truck_Speed,traffic_Strdes17Junivon-EB1-Outbound_overall_Count,traffic_Strdes17Junivon-EB1-Outbound_overall_Speed,traffic_Strdes17Junivon-EB1-Outbound_car_Count,traffic_Strdes17Junivon-EB1-Outbound_car_Speed,traffic_Strdes17Junivon-EB1-Outbound_truck_Count,traffic_Strdes17Junivon-EB1-Outbound_truck_Speed,traffic_Marchstrasse-A2-Inbound_overall_Count,traffic_Marchstrasse-A2-Inbound_overall_Speed,traffic_Marchstrasse-A2-Inbound_car_Count,traffic_Marchstrasse-A2-Inbound_car_Speed,traffic_Marchstrasse-A2-Inbound_truck_Count,traffic_Marchstrasse-A2-Inbound_truck_Speed,traffic_Strdes17Junivon-EB1-Inbound_overall_Count,traffic_Strdes17Junivon-EB1-Inbound_overall_Speed,traffic_Strdes17Junivon-EB1-Inbound_car_Count,traffic_Strdes17Junivon-EB1-Inbound_car_Speed,traffic_Strdes17Junivon-EB1-Inbound_truck_Count,traffic_Strdes17Junivon-EB1-Inbound_truck_Speed,traffic_Ernst-Reuter-Platz-TEL2-Rotary_overall_Count,traffic_Ernst-Reuter-Platz-TEL2-Rotary_overall_Speed,traffic_Ernst-Reuter-Platz-TEL2-Rotary_car_Count,traffic_Ernst-Reuter-Platz-TEL2-Rotary_car_Speed,traffic_MarchvonGeb-A2-Outbound_overall_Count,traffic_MarchvonGeb-A2-Outbound_overall_Speed,traffic_MarchvonGeb-A2-Outbound_car_Count,traffic_MarchvonGeb-A2-Outbound_car_Speed,traffic_MarchvonGeb-A2-Outbound_truck_Count,traffic_MarchvonGeb-A2-Outbound_truck_Speed,traffic_Ernst-Reuter-Platzvon-EB2-Rotary_overall_Count,traffic_Ernst-Reuter-Platzvon-EB2-Rotary_overall_Speed,traffic_Ernst-Reuter-Platzvon-EB2-Rotary_car_Count,traffic_Ernst-Reuter-Platzvon-EB2-Rotary_car_Speed,wifi_Campus-TEL_Count1,wifi_Campus-TEL_Count2,wifi_Campus-BHN_Count1,wifi_Campus-BHN_Count2,wifi_Campus-AF-2_Count1,wifi_Campus-AF-2_Count2,wifi_Campus-EB_Count1,wifi_Campus-EB_Count2,pedestrian_CounterVorplatzGeb-AF2-PeopleCounter_IN_Count,pedestrian_CounterVorplatzGeb-AF2-PeopleCounter_OUT_Count,pedestrian_CounterHaupteingang-TEL4-PeopleCounter_IN_Count,pedestrian_CounterHaupteingang-TEL4-PeopleCounter_OUT_Count
0.0,52.51300364288285,13.319705889380275,1517416983749.0,1.0,10.0,1.0,10.0,7.0,2.0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,11.0,0.0,11.0,0.0,2.0,10.0,1.0,10.0,1.0,10.0,9.0,1.0,9.0,1.0,39.0,21.0,5.0,5.0,115.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0
0.0,52.51300364288285,13.319705889380275,1517456881651.0,2.0,5.0,2.0,5.0,3.0,6.0,1.0,10.0,0.0,0.0,2.0,5.0,1.0,10.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,28.0,0.0,1.0,10.0,6.0,3.0,3.0,3.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,1.0,49.0,10.0,7.0,1.0,117.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0
1.0,52.51300364288285,13.319705889380275,1517470083660.0,4.0,2.0,4.0,2.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,10.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,7.0,2.0,6.0,1.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,31.0,18.0,11.0,6.0,84.0,41.0,2.0,1.0,0.0,0.0,0.0,0.0
0.0,52.51300364288285,13.319705889380275,1517470687900.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,5.0,0.0,0.0,3.0,3.0,5.0,2.0,5.0,2.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,9.0,1.0,2.0,5.0,6.0,3.0,5.0,2.0,1.0,10.0,1.0,10.0,1.0,10.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,10.0,1.0,10.0,1.0,1.0,10.0,1.0,10.0,0.0,0.0,8.0,1.0,8.0,1.0,28.0,11.0,1.0,11.0,117.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,52.51300364288285,13.319705889380275,1517471580962.0,2.0,5.0,2.0,5.0,10.0,2.0,6.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,22.0,0.0,2.0,5.0,7.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,11.0,0.0,2.0,5.0,19.0,0.0,19.0,0.0,2.0,5.0,0.0,0.0,2.0,5.0,11.0,0.0,11.0,0.0,48.0,23.0,5.0,72.0,118.0,23.0,4.0,12.0,0.0,0.0,0.0,0.0
1.0,52.51300364288285,13.319705889380275,1517474281162.0,5.0,2.0,5.0,2.0,8.0,2.0,0.0,0.0,6.0,1.0,2.0,5.0,2.0,5.0,2.0,5.0,0.0,0.0,6.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,4.0,2.0,4.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,4.0,5.0,3.0,3.0,1.0,10.0,4.0,2.0,4.0,2.0,1.0,10.0,1.0,10.0,0.0,0.0,10.0,1.0,10.0,1.0,30.0,17.0,5.0,6.0,95.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0
0.0,52.51300364288285,13.319705889380275,1517474584159.0,8.0,1.0,8.0,1.0,3.0,6.0,2.0,5.0,0.0,0.0,1.0,10.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,16.0,0.0,1.0,10.0,6.0,3.0,4.0,2.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,9.0,1.0,9.0,1.0,3.0,6.0,1.0,10.0,2.0,5.0,5.0,2.0,5.0,2.0,32.0,14.0,5.0,11.0,97.0,32.0,5.0,3.0,0.0,0.0,0.0,0.0
1.0,52.51300364288285,13.319705889380275,1517474881159.0,10.0,1.0,10.0,1.0,11.0,2.0,5.0,2.0,5.0,2.0,1.0,10.0,1.0,10.0,1.0,10.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,15.0,0.0,1.0,10.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,9.0,2.0,7.0,1.0,2.0,5.0,9.0,1.0,9.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,28.0,11.0,10.0,11.0,107.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0
0.0,52.51300364288285,13.319705889380275,1517501883467.0,0.0,0.0,0.0,0.0,8.0,3.0,4.0,2.0,3.0,3.0,1.0,10.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,4.0,5.0,3.0,3.0,0.0,0.0,5.0,2.0,5.0,2.0,8.0,2.0,7.0,1.0,0.0,0.0,6.0,1.0,6.0,1.0,40.0,32.0,9.0,0.0,114.0,42.0,3.0,3.0,0.0,0.0,1.0,0.0
1.0,52.51300364288285,13.319705889380275,1517505782967.0,6.0,1.0,6.0,1.0,4.0,7.0,1.0,10.0,1.0,10.0,2.0,5.0,5.0,2.0,5.0,2.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,8.0,1.0,8.0,1.0,1.0,10.0,1.0,10.0,0.0,0.0,2.0,5.0,2.0,5.0,42.0,12.0,5.0,18.0,101.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0
0.0,52.51300364288285,13.319705889380275,1517506082080.0,9.0,1.0,9.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,10.0,0.0,0.0,1.0,10.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,6.0,1.0,2.0,5.0,4.0,5.0,2.0,5.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,10.0,2.0,9.0,1.0,0.0,0.0,5.0,2.0,5.0,2.0,4.0,5.0,3.0,3.0,1.0,10.0,8.0,1.0,8.0,1.0,34.0,11.0,5.0,56.0,102.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,52.51300364288285,13.319705889380275,1517518386466.0,6.0,1.0,6.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,1.0,1.0,10.0,2.0,5.0,2.0,5.0,0.0,0.0,2.0,10.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,38.0,7.0,4.0,16.0,98.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,52.51300364288285,13.319705889380275,1517518981272.0,9.0,1.0,9.0,1.0,8.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,10.0,1.0,3.0,3.0,5.0,4.0,4.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,6.0,1.0,6.0,1.0,1.0,10.0,0.0,0.0,1.0,10.0,6.0,1.0,6.0,1.0,50.0,10.0,11.0,15.0,122.0,25.0,3.0,14.0,0.0,0.0,0.0,0.0
1.0,52.51300364288285,13.319705889380275,1517558281074.0,2.0,5.0,2.0,5.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,1.0,10.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,12.0,0.0,1.0,10.0,6.0,5.0,4.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,8.0,1.0,0.0,0.0,5.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,0.0,0.0,5.0,2.0,5.0,2.0,36.0,15.0,8.0,11.0,102.0,16.0,1.0,5.0,0.0,0.0,1.0,0.0
1.0,52.51300364288285,13.319705889380275,1517560988099.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,1.0,10.0,1.0,10.0,6.0,3.0,5.0,2.0,1.0,10.0,8.0,1.0,8.0,1.0,48.0,17.0,7.0,15.0,79.0,40.0,4.0,32.0,0.0,0.0,0.0,0.0
1.0,52.51300364288285,13.319705889380275,1517990760852.0,3.0,3.0,3.0,3.0,4.0,5.0,1.0,10.0,3.0,3.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,3.0,6.0,2.0,5.0,0.0,0.0,1.0,10.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,12.0,1.0,7.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,5.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,19.0,0.0,19.0,0.0,4.0,5.0,3.0,3.0,1.0,10.0,9.0,1.0,9.0,1.0,43.0,7.0,13.0,10.0,74.0,62.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,52.51300364288285,13.319705889380275,1518003662699.0,20.0,0.0,20.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,3.0,3.0,0.0,0.0,4.0,5.0,2.0,5.0,0.0,0.0,2.0,5.0,5.0,2.0,5.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,10.0,1.0,2.0,5.0,3.0,6.0,2.0,5.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,5.0,4.0,4.0,2.0,1.0,10.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,36.0,23.0,4.0,4.0,99.0,32.0,5.0,5.0,0.0,0.0,0.0,0.0
0.0,52.51300364288285,13.319705889380275,1518010562809.0,7.0,1.0,7.0,1.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,3.0,6.0,1.0,10.0,0.0,0.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,10.0,1.0,1.0,10.0,2.0,10.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,3.0,1.0,10.0,8.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,24.0,11.0,3.0,22.0,95.0,37.0,6.0,6.0,0.0,0.0,0.0,1.0
0.0,52.51300364288285,13.319705889380275,1518014464944.0,5.0,2.0,5.0,2.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,9.0,1.0,1.0,10.0,7.0,1.0,7.0,1.0,2.0,5.0,2.0,5.0,0.0,0.0,6.0,1.0,6.0,1.0,38.0,13.0,12.0,6.0,91.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,52.51300364288285,13.319705889380275,1518015963453.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,10.0,1.0,10.0,0.0,0.0,4.0,5.0,3.0,3.0,0.0,0.0,1.0,10.0,3.0,3.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,7.0,2.0,6.0,1.0,0.0,0.0,9.0,1.0,9.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,5.0,0.0,0.0,8.0,1.0,8.0,1.0,34.0,13.0,5.0,7.0,97.0,18.0,1.0,6.0,0.0,0.0,0.0,0.0
1.0,52.51300364288285,13.319705889380275,1518016261178.0,3.0,3.0,3.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,8.0,1.0,2.0,5.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,8.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,39.0,16.0,5.0,5.0,91.0,27.0,6.0,11.0,0.0,0.0,0.0,0.0
0.0,52.51300364288285,13.319705889380275,1518017462914.0,7.0,1.0,7.0,1.0,10.0,2.0,4.0,2.0,0.0,0.0,6.0,1.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,17.0,0.0,4.0,2.0,8.0,1.0,8.0,1.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,6.0,3.0,4.0,2.0,0.0,0.0,7.0,1.0,7.0,1.0,8.0,2.0,6.0,1.0,2.0,5.0,14.0,0.0,14.0,0.0,52.0,7.0,9.0,5.0,95.0,20.0,2.0,7.0,0.0,0.0,0.0,0.0
1.0,52.51300364288285,13.319705889380275,1518017761132.0,4.0,2.0,4.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,13.0,0.0,13.0,0.0,0.0,0.0,3.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,37.0,12.0,7.0,13.0,103.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0
0.0,52.51300364288285,13.319705889380275,1518021665400.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,5.0,0.0,0.0,1.0,10.0,1.0,10.0,1.0,10.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,7.0,1.0,7.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,3.0,6.0,2.0,5.0,1.0,10.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,19.0,5.0,4.0,102.0,32.0,3.0,6.0,0.0,0.0,0.0,0.0
0.0,52.51300364288285,13.319705889380275,1518023771617.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,2.0,0.0,0.0,1.0,10.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,5.0,2.0,5.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,10.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,2.0,10.0,1.0,10.0,1.0,10.0,9.0,1.0,9.0,1.0,43.0,14.0,8.0,17.0,104.0,38.0,5.0,5.0,0.0,0.0,0.0,0.0
1.0,52.51300364288285,13.319705889380275,1518072123706.0,0.0,0.0,0.0,0.0,9.0,3.0,5.0,2.0,1.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,12.0,1.0,10.0,1.0,2.0,5.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,11.0,0.0,1.0,10.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,42.0,8.0,5.0,4.0,72.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0
1.0,52.51300364288285,13.319705889380275,1518077220999.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,13.0,0.0,4.0,2.0,2.0,10.0,1.0,10.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,9.0,1.0,9.0,1.0,26.0,10.0,8.0,20.0,93.0,38.0,10.0,11.0,0.0,0.0,0.0,0.0
0.0,52.51300364288285,13.319705889380275,1518079324974.0,1.0,10.0,1.0,10.0,5.0,4.0,3.0,3.0,0.0,0.0,2.0,5.0,3.0,3.0,3.0,3.0,0.0,0.0,4.0,5.0,3.0,3.0,0.0,0.0,1.0,10.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,1.0,0.0,0.0,8.0,1.0,8.0,1.0,4.0,2.0,4.0,2.0,0.0,0.0,7.0,1.0,7.0,1.0,33.0,26.0,13.0,0.0,101.0,69.0,5.0,11.0,0.0,0.0,0.0,0.0
